tank,date,dispersal,wattage,metacommunity,temp_mean,temp_max,temp_sd,temp_min,dispersal_date
28,2018-08-15,low,0,7,23.859444444444446,27.41,2.309123218637334,20.68,NA
29,2018-08-15,high,100,8,23.73784722222222,26.98,2.0460438248334483,20.98,NA
30,2018-08-15,high,200,8,24.79986111111111,27.75,1.9084490045459963,22.22,NA
31,2018-08-15,high,0,8,22.78611111111111,25.65,1.8915809464779654,20.25,NA
32,2018-08-15,high,300,8,26.080694444444443,28.95,1.907997761641889,23.46,NA
33,2018-08-15,none,0,9,22.900555555555556,26.04,2.002972538478496,20.25,NA
34,2018-08-15,none,100,9,23.906041666666667,26.9,1.9527102265879028,21.32,NA
35,2018-08-15,none,300,9,26.258263888888887,29.38,2.0584770423960252,23.42,NA
36,2018-08-15,none,200,9,25.18715277777778,28.14,1.9839561604092462,22.48,NA
37,2018-08-15,high,200,10,25.460069444444443,28.65,2.1022197713777966,22.56,NA
38,2018-08-15,high,300,10,26.35388888888889,29.38,2.0360248913501415,23.51,NA
39,2018-08-15,high,100,10,24.700208333333332,28.14,2.2797087498769955,21.58,NA
40,2018-08-15,high,0,10,23.600555555555555,27.07,2.218304265666416,20.55,NA
41,2018-08-15,none,0,11,22.83361111111111,25.78,1.9171462661335483,20.25,NA
42,2018-08-15,none,100,11,24.08222222222222,27.28,2.046524068136205,21.36,NA
43,2018-08-15,none,300,11,26.59076388888889,29.68,2.01027711962999,23.85,NA
44,2018-08-15,none,200,11,25.481875,28.7,2.133077480241467,22.56,NA
45,2018-08-15,low,100,12,24.38111111111111,27.58,2.074322911220802,21.53,NA
46,2018-08-15,low,200,12,25.404652777777777,28.65,2.1175506741550736,22.56,NA
47,2018-08-15,low,0,12,23.51,26.94,2.2193302082895587,20.55,NA
48,2018-08-15,low,300,12,26.65111111111111,30.03,2.1530456915276446,23.76,NA
1,2018-08-16,high,100,1,24.424305555555556,29.08,2.8115472814400815,20.59,TRUE
2,2018-08-16,high,200,1,25.09638888888889,30.07,2.9412643233371285,21.15,TRUE
3,2018-08-16,high,0,1,23.489097222222224,27.45,2.4079637433074312,20.12,TRUE
4,2018-08-16,high,300,1,25.880416666666665,30.54,2.817552842624077,21.96,TRUE
5,2018-08-16,none,200,2,25.154791666666668,29.43,2.652060017027534,21.4,TRUE
6,2018-08-16,none,300,2,25.897916666666667,30.03,2.5912088803372186,22.18,TRUE
7,2018-08-16,none,100,2,24.27347222222222,28.35,2.5337220249905674,20.59,TRUE
8,2018-08-16,none,0,2,23.796944444444446,28.18,2.6432260109842565,19.95,TRUE
9,2018-08-16,low,0,3,23.717916666666667,27.8,2.519142343507636,20.07,TRUE
10,2018-08-16,low,100,3,24.55263888888889,28.87,2.5890257870537954,20.93,TRUE
11,2018-08-16,low,300,3,26.616875,31.49,2.8198587646896787,22.65,TRUE
12,2018-08-16,low,200,3,25.762013888888887,30.46,2.7147910272218136,21.83,TRUE
13,2018-08-16,none,300,4,25.71270833333333,30.07,2.6580549749770035,22.01,TRUE
14,2018-08-16,none,0,4,22.813333333333333,26.55,2.2882170052110586,19.6,TRUE
15,2018-08-16,none,200,4,24.970277777777778,29.26,2.6311270005321474,21.32,TRUE
16,2018-08-16,none,100,4,23.793055555555554,27.5,2.3509954082216766,20.46,TRUE
17,2018-08-16,low,0,5,23.382986111111112,27.2,2.3751958564398645,20.03,TRUE
18,2018-08-16,low,100,5,23.94736111111111,27.54,2.390265218075771,20.42,TRUE
19,2018-08-16,low,300,5,25.99076388888889,30.5,2.7230872750424404,22.22,TRUE
20,2018-08-16,low,200,5,25.22798611111111,29.73,2.775052593179207,21.23,TRUE
21,2018-08-16,high,100,6,24.770347222222224,29.17,2.7576328688628564,20.8,TRUE
22,2018-08-16,high,200,6,25.56222222222222,29.9,2.6210547293652406,21.92,TRUE
23,2018-08-16,high,0,6,23.623402777777777,27.8,2.5149377957229606,20.03,TRUE
24,2018-08-16,high,300,6,26.83388888888889,31.53,2.8476620544543514,22.99,TRUE
25,2018-08-16,low,200,7,25.638472222222223,30.2,2.758511892191669,21.79,TRUE
26,2018-08-16,low,300,7,26.480833333333333,31.66,3.039321671652447,22.39,TRUE
27,2018-08-16,low,100,7,25.056041666666665,29.6,2.8341020750280532,21.02,TRUE
28,2018-08-16,low,0,7,24.0275,28.14,2.560804206068513,20.29,TRUE
29,2018-08-16,high,100,8,23.789930555555557,27.88,2.4652282540961785,20.37,TRUE
30,2018-08-16,high,200,8,24.739444444444445,28.74,2.4207852213282135,21.19,TRUE
31,2018-08-16,high,0,8,22.899444444444445,26.51,2.2296965135072853,19.73,TRUE
32,2018-08-16,high,300,8,26.00986111111111,30.16,2.5940456256295312,22.31,TRUE
33,2018-08-16,none,0,9,23.068472222222223,27.07,2.3842496934301156,19.73,TRUE
34,2018-08-16,none,100,9,23.884444444444444,27.37,2.3176346688877563,20.55,TRUE
35,2018-08-16,none,300,9,26.284791666666667,30.84,2.752400851221384,22.48,TRUE
36,2018-08-16,none,200,9,25.220555555555556,29.26,2.4870171359792104,21.66,TRUE
37,2018-08-16,high,200,10,25.522569444444443,29.77,2.6049441282353176,21.88,TRUE
38,2018-08-16,high,300,10,26.40125,30.8,2.6811293088229395,22.65,TRUE
39,2018-08-16,high,100,10,24.66701388888889,28.61,2.550769822057732,20.89,TRUE
40,2018-08-16,high,0,10,23.760208333333335,27.93,2.5411501357137016,20.03,TRUE
41,2018-08-16,none,0,11,22.999791666666667,26.72,2.298988062200381,19.73,TRUE
42,2018-08-16,none,100,11,24.062708333333333,28.1,2.4668969831601144,20.46,TRUE
43,2018-08-16,none,300,11,26.562013888888888,31.44,2.824350802282041,22.65,TRUE
44,2018-08-16,none,200,11,25.399305555555557,29.98,2.778257655130387,21.4,TRUE
45,2018-08-16,low,100,12,24.434444444444445,28.61,2.515719190578123,20.85,TRUE
46,2018-08-16,low,200,12,25.31513888888889,29.98,2.7238293144801005,21.58,TRUE
47,2018-08-16,low,0,12,23.582013888888888,27.41,2.513338842986734,19.95,TRUE
48,2018-08-16,low,300,12,26.58965277777778,31.87,2.982804896975128,22.65,TRUE
1,2018-08-17,high,100,1,23.59951388888889,27.75,2.4836546300732056,19.99,NA
2,2018-08-17,high,200,1,24.058194444444446,28.35,2.4913286406039243,20.5,NA
3,2018-08-17,high,0,1,22.808819444444445,26.55,2.228353996474816,19.52,NA
4,2018-08-17,high,300,1,24.803541666666668,28.74,2.285422783414712,21.49,NA
5,2018-08-17,none,200,2,24.195625,27.8,2.2262517399073634,20.85,NA
6,2018-08-17,none,300,2,24.831319444444443,28.23,2.0640178234606705,21.7,NA
7,2018-08-17,none,100,2,23.398958333333333,27.07,2.257667500697633,19.99,NA
8,2018-08-17,none,0,2,23.089861111111112,27.24,2.462080530773829,19.39,NA
9,2018-08-17,low,0,3,22.99965277777778,26.85,2.342957730635505,19.47,NA
10,2018-08-17,low,100,3,23.635694444444443,27.54,2.2952199196176126,20.2,NA
11,2018-08-17,low,300,3,26.10701388888889,31.27,2.985504157881684,21.88,NA
12,2018-08-17,low,200,3,25.318194444444444,30.03,2.8504264563229804,21.15,NA
13,2018-08-17,none,300,4,24.617430555555554,28.05,2.0981276190053966,21.53,NA
14,2018-08-17,none,0,4,22.114930555555556,25.69,2.125336993937923,19,NA
15,2018-08-17,none,200,4,24.064375,27.63,2.1916337166374538,20.8,NA
16,2018-08-17,none,100,4,22.98201388888889,26.3,2.063288698062876,19.9,NA
17,2018-08-17,low,0,5,22.777361111111112,26.38,2.199202648294897,19.47,NA
18,2018-08-17,low,100,5,23.133055555555554,26.34,2.083383234833597,19.99,NA
19,2018-08-17,low,300,5,24.940347222222222,28.48,2.155658163150147,21.7,NA
20,2018-08-17,low,200,5,24.21798611111111,28.1,2.3173892894131685,20.68,NA
21,2018-08-17,high,100,6,24.047777777777778,28.1,2.5322621646566676,20.2,NA
22,2018-08-17,high,200,6,24.843125,28.91,2.441410938142352,21.28,NA
23,2018-08-17,high,0,6,22.889027777777777,26.81,2.318834201741698,19.39,NA
24,2018-08-17,high,300,6,26.048680555555556,30.63,2.6547604020601447,22.22,NA
25,2018-08-17,low,200,7,24.552847222222223,28.44,2.329201268658916,21.06,NA
26,2018-08-17,low,300,7,25.137013888888887,29.34,2.448033913524033,21.53,NA
27,2018-08-17,low,100,7,24.173472222222223,28.23,2.503564261849296,20.33,NA
28,2018-08-17,low,0,7,23.35263888888889,27.24,2.373540916873245,19.73,NA
29,2018-08-17,high,100,8,23.126944444444444,26.9,2.2573966309312037,19.86,NA
30,2018-08-17,high,200,8,24.089861111111112,27.67,2.188077351936512,20.93,NA
31,2018-08-17,high,0,8,22.28701388888889,25.78,2.0440707635791466,19.26,NA
32,2018-08-17,high,300,8,25.363194444444446,29.17,2.319685791592726,22.01,NA
33,2018-08-17,none,0,9,22.44361111111111,26.21,2.1914830726013053,19.26,NA
34,2018-08-17,none,100,9,23.2275,26.38,2.1016172593731492,20.03,NA
35,2018-08-17,none,300,9,25.55326388888889,29.64,2.4645080162262634,22.05,NA
36,2018-08-17,none,200,9,24.530833333333334,28.14,2.2331349283891484,21.15,NA
37,2018-08-17,high,200,10,24.807222222222222,28.65,2.3655601339798467,21.28,NA
38,2018-08-17,high,300,10,25.73548611111111,29.68,2.4186894185286083,22.13,NA
39,2018-08-17,high,100,10,23.879791666666666,27.58,2.441101857352952,20.16,NA
40,2018-08-17,high,0,10,23.065694444444443,26.94,2.3265895845193874,19.47,NA
41,2018-08-17,none,0,11,22.401458333333334,25.95,2.110267596046311,19.26,NA
42,2018-08-17,none,100,11,23.36277777777778,26.98,2.2126140109519237,20.03,NA
43,2018-08-17,none,300,11,25.787083333333335,30.07,2.5273748438644006,22.22,NA
44,2018-08-17,none,200,11,24.632430555555555,28.74,2.4704925039204153,21.02,NA
45,2018-08-17,low,100,12,23.739375,27.58,2.28303264720017,20.29,NA
46,2018-08-17,low,200,12,24.511180555555555,28.61,2.4659900624598503,21.06,NA
47,2018-08-17,low,0,12,22.86263888888889,26.47,2.3089688268818267,19.39,NA
48,2018-08-17,low,300,12,25.812569444444446,30.54,2.721645107843021,22.13,NA
1,2018-08-18,high,100,1,22.005902777777777,24.32,1.5032372587905092,19.65,NA
2,2018-08-18,high,200,1,22.641458333333333,25.27,1.7188624343390073,19.99,NA
3,2018-08-18,high,0,1,21.279097222222223,23.21,1.2430342490566766,19.3,NA
4,2018-08-18,high,300,1,23.528194444444445,26.08,1.7012548444730573,20.93,NA
5,2018-08-18,none,200,2,22.862430555555555,25.18,1.5567166660508673,20.46,NA
6,2018-08-18,none,300,2,23.615972222222222,26.04,1.619025140267256,21.15,NA
7,2018-08-18,none,100,2,21.996319444444445,24.24,1.471722147370158,19.73,NA
8,2018-08-18,none,0,2,21.466458333333332,23.59,1.403528753993559,19.17,NA
9,2018-08-18,low,0,3,21.304930555555554,23.34,1.3292965680287885,19.13,NA
10,2018-08-18,low,100,3,22.075555555555557,24.32,1.4682998959015776,19.77,NA
11,2018-08-18,low,300,3,24.635416666666668,29,2.4003216203498403,21.28,NA
12,2018-08-18,low,200,3,23.834305555555556,28.18,2.3010738304356457,20.68,NA
13,2018-08-18,none,300,4,23.458333333333332,25.91,1.6196105894746617,20.98,NA
14,2018-08-18,none,0,4,20.697152777777777,22.56,1.2407941643616431,18.7,NA
15,2018-08-18,none,200,4,22.710694444444446,24.97,1.4829151279194217,20.42,NA
16,2018-08-18,none,100,4,21.576180555555556,23.51,1.2940633659692808,19.52,NA
17,2018-08-18,low,0,5,21.20916666666667,22.99,1.1936601172546877,19.26,NA
18,2018-08-18,low,100,5,21.75173611111111,23.76,1.3349923809327182,19.65,NA
19,2018-08-18,low,300,5,23.680972222222223,26.12,1.6068552092701642,21.23,NA
20,2018-08-18,low,200,5,22.810069444444444,25.22,1.6238693738707841,20.29,NA
21,2018-08-18,high,100,6,22.386041666666667,24.58,1.4831912385124182,19.99,NA
22,2018-08-18,high,200,6,23.316666666666666,25.61,1.5301492225781914,20.89,NA
23,2018-08-18,high,0,6,21.225277777777777,23.21,1.2904739436435742,19.13,NA
24,2018-08-18,high,300,6,24.665625,27.41,1.8181923393489292,21.92,NA
25,2018-08-18,low,200,7,23.12576388888889,25.57,1.632326658939341,20.63,NA
26,2018-08-18,low,300,7,23.98409722222222,27.02,2.037755660117739,20.98,NA
27,2018-08-18,low,100,7,22.54284722222222,24.88,1.5395679455656412,20.12,NA
28,2018-08-18,low,0,7,21.710486111111113,23.72,1.3540616599057556,19.56,NA
29,2018-08-18,high,100,8,21.642500000000002,23.64,1.292502045824895,19.6,NA
30,2018-08-18,high,200,8,22.784097222222222,24.79,1.3399334151051334,20.72,NA
31,2018-08-18,high,0,8,20.84673611111111,22.56,1.112122540577384,19.04,NA
32,2018-08-18,high,300,8,24.07138888888889,26.34,1.527308804195204,21.7,NA
33,2018-08-18,none,0,9,20.93548611111111,22.78,1.1732614454528758,19.09,NA
34,2018-08-18,none,100,9,21.858055555555556,23.76,1.2618862991002924,19.86,NA
35,2018-08-18,none,300,9,24.21173611111111,26.64,1.6038573824696054,21.7,NA
36,2018-08-18,none,200,9,23.129513888888887,25.18,1.3788199727623134,20.98,NA
37,2018-08-18,high,200,10,23.329791666666665,25.57,1.4646727927629914,21.06,NA
38,2018-08-18,high,300,10,24.346527777777776,26.72,1.579534462461683,21.92,NA
39,2018-08-18,high,100,10,22.41784722222222,24.62,1.4803870043976444,20.07,NA
40,2018-08-18,high,0,10,21.466597222222223,23.42,1.3097788011585236,19.35,NA
41,2018-08-18,none,0,11,20.867847222222224,22.61,1.1263501071639819,19.04,NA
42,2018-08-18,none,100,11,21.921041666666667,23.94,1.3161220418414774,19.86,NA
43,2018-08-18,none,300,11,24.401666666666667,26.9,1.6250220009269114,21.92,NA
44,2018-08-18,none,200,11,23.21763888888889,25.61,1.6029169154755452,20.76,NA
45,2018-08-18,low,100,12,22.209791666666668,24.19,1.327160315014072,20.07,NA
46,2018-08-18,low,200,12,23.0925,25.48,1.5395333504224378,20.72,NA
47,2018-08-18,low,0,12,21.29104166666667,23.25,1.317392911081516,19.22,NA
48,2018-08-18,low,300,12,24.49041666666667,27.24,1.7536694296621207,21.92,NA
1,2018-08-19,high,100,1,20.963958333333334,22.95,1.192835968857998,19.26,NA
2,2018-08-19,high,200,1,21.720069444444444,23.72,1.177382124236824,20.07,NA
3,2018-08-19,high,0,1,20.277916666666666,22.09,1.078831195438725,18.7,NA
4,2018-08-19,high,300,1,22.529930555555556,24.32,1.0314749413264022,21.06,NA
5,2018-08-19,none,200,2,21.868333333333332,23.64,1.0701022760086436,20.33,NA
6,2018-08-19,none,300,2,22.644930555555554,24.28,0.962790231623057,21.23,NA
7,2018-08-19,none,100,2,21.043263888888887,22.95,1.1307147500406969,19.39,NA
8,2018-08-19,none,0,2,20.448680555555555,22.48,1.2140081257592468,18.66,NA
9,2018-08-19,low,0,3,20.276041666666668,22.18,1.1415228564589417,18.57,NA
10,2018-08-19,low,100,3,21.098125,22.99,1.117311939558385,19.47,NA
11,2018-08-19,low,300,3,23.69354166666667,27.24,1.7574872673095656,21.53,NA
12,2018-08-19,low,200,3,22.71409722222222,25.87,1.6139996850956118,20.68,NA
13,2018-08-19,none,300,4,22.493055555555557,24.11,0.9466712219595576,21.15,NA
14,2018-08-19,none,0,4,19.83534722222222,21.62,1.0864028752101853,18.23,NA
15,2018-08-19,none,200,4,21.715138888888887,23.38,1.0094428194552707,20.29,NA
16,2018-08-19,none,100,4,20.60902777777778,22.31,1.0113663951491492,19.17,NA
17,2018-08-19,low,0,5,20.171666666666667,21.88,1.0277451726279916,18.66,NA
18,2018-08-19,low,100,5,20.790555555555557,22.52,1.035245842751351,19.3,NA
19,2018-08-19,low,300,5,22.616527777777776,24.24,0.9397636359908229,21.23,NA
20,2018-08-19,low,200,5,21.819027777777777,23.64,1.0932707835737705,20.29,NA
21,2018-08-19,high,100,6,21.254930555555557,23.12,1.1304860001531851,19.6,NA
22,2018-08-19,high,200,6,22.221875,23.94,0.9995229412774179,20.8,NA
23,2018-08-19,high,0,6,20.211111111111112,22.09,1.1116145324197901,18.53,NA
24,2018-08-19,high,300,6,23.46527777777778,25.22,0.9986795088819843,22.05,NA
25,2018-08-19,low,200,7,22.07673611111111,23.89,1.0512322638375513,20.59,NA
26,2018-08-19,low,300,7,22.948125,24.92,1.1370677346652593,21.32,NA
27,2018-08-19,low,100,7,21.36895833333333,23.38,1.176578968102787,19.65,NA
28,2018-08-19,low,0,7,20.60159722222222,22.52,1.1629626160912463,18.87,NA
29,2018-08-19,high,100,8,20.665972222222223,22.39,1.0090252302628093,19.17,NA
30,2018-08-19,high,200,8,21.80673611111111,23.38,0.9133453684360107,20.5,NA
31,2018-08-19,high,0,8,19.873194444444444,21.49,0.9663663125538114,18.4,NA
32,2018-08-19,high,300,8,22.944930555555555,24.45,0.8763935927478472,21.7,NA
33,2018-08-19,none,0,9,19.957847222222224,21.66,1.01655538148622,18.49,NA
34,2018-08-19,none,100,9,20.853402777777777,22.48,0.975836856703681,19.47,NA
35,2018-08-19,none,300,9,23.058333333333334,24.62,0.9002322932544583,21.79,NA
36,2018-08-19,none,200,9,22.063194444444445,23.64,0.9201418656033715,20.76,NA
37,2018-08-19,high,200,10,22.212430555555557,23.85,0.963226836835275,20.85,NA
38,2018-08-19,high,300,10,23.146041666666665,24.71,0.9086078021412142,21.83,NA
39,2018-08-19,high,100,10,21.324236111111112,23.21,1.1266632335191347,19.65,NA
40,2018-08-19,high,0,10,20.396875,22.31,1.1459685912963598,18.7,NA
41,2018-08-19,none,0,11,19.898055555555555,21.53,0.9911004534254384,18.44,NA
42,2018-08-19,none,100,11,20.972569444444446,22.65,1.0125476741104795,19.56,NA
43,2018-08-19,none,300,11,23.206944444444446,24.79,0.892593673192604,21.96,NA
44,2018-08-19,none,200,11,22.179791666666667,23.94,1.0301574791351957,20.76,NA
45,2018-08-19,low,100,12,21.112152777777776,22.82,1.0145371077142977,19.6,NA
46,2018-08-19,low,200,12,22.086041666666667,23.85,1.0038452077132962,20.68,NA
47,2018-08-19,low,0,12,20.172013888888888,22.09,1.160120912351071,18.53,NA
48,2018-08-19,low,300,12,23.3225,25.18,0.9964163058408139,22.01,NA
1,2018-08-20,high,100,1,21.856597222222224,26.17,2.643318047109361,18.62,NA
2,2018-08-20,high,200,1,22.781666666666666,27.45,2.7822102196443925,19.35,NA
3,2018-08-20,high,0,1,20.921666666666667,24.62,2.2614968123275854,18.1,NA
4,2018-08-20,high,300,1,23.63215277777778,28.14,2.6925299832613683,20.29,NA
5,2018-08-20,none,200,2,22.771805555555556,26.9,2.5469542080985157,19.6,NA
6,2018-08-20,none,300,2,23.600416666666668,27.67,2.491235510871939,20.46,NA
7,2018-08-20,none,100,2,21.867083333333333,25.87,2.4982642575795104,18.79,NA
8,2018-08-20,none,0,2,21.236944444444443,25.35,2.5221522826253246,18.06,NA
9,2018-08-20,low,0,3,21.021458333333335,24.92,2.3784939610449456,17.97,NA
10,2018-08-20,low,100,3,21.955416666666668,26.12,2.516340965200633,18.79,NA
11,2018-08-20,low,300,3,23.698055555555555,29.21,2.5208629551901542,20.8,NA
12,2018-08-20,low,200,3,22.66638888888889,27.88,2.3951917484918646,19.86,NA
13,2018-08-20,none,300,4,23.49659722222222,27.58,2.540001696820766,20.37,NA
14,2018-08-20,none,0,4,20.505902777777777,24.15,2.216791107807988,17.72,NA
15,2018-08-20,none,200,4,22.593541666666667,26.6,2.481542343754415,19.56,NA
16,2018-08-20,none,100,4,21.386458333333334,25.09,2.319314303282888,18.53,NA
17,2018-08-20,low,0,5,20.794375,24.41,2.2103588667748206,18.02,NA
18,2018-08-20,low,100,5,21.57034722222222,25.18,2.3561870386518797,18.62,NA
19,2018-08-20,low,300,5,23.619930555555555,27.8,2.546678488505189,20.5,NA
20,2018-08-20,low,200,5,22.807083333333335,27.07,2.616984031204704,19.56,NA
21,2018-08-20,high,100,6,22.119305555555556,26.3,2.6050673193126386,18.83,NA
22,2018-08-20,high,200,6,23.20513888888889,27.41,2.576683233164582,19.99,NA
23,2018-08-20,high,0,6,20.88222222222222,24.71,2.3272122175505836,17.93,NA
24,2018-08-20,high,300,6,24.697777777777777,29.38,2.764582049481243,21.23,NA
25,2018-08-20,low,200,7,23.075208333333332,27.37,2.6349105871827145,19.77,NA
26,2018-08-20,low,300,7,24.150972222222222,29.08,2.8667938085048483,20.63,NA
27,2018-08-20,low,100,7,22.25402777777778,26.55,2.6862379962783587,18.92,NA
28,2018-08-20,low,0,7,21.29715277777778,25.27,2.4266771039232875,18.19,NA
29,2018-08-20,high,100,8,21.452083333333334,25.27,2.351586542259133,18.53,NA
30,2018-08-20,high,200,8,22.674375,26.51,2.356182677434108,19.82,NA
31,2018-08-20,high,0,8,20.51361111111111,23.94,2.110119345417138,17.84,NA
32,2018-08-20,high,300,8,24.009305555555557,28.05,2.4875779926706354,20.98,NA
33,2018-08-20,none,0,9,20.610625,24.32,2.202598979384585,17.84,NA
34,2018-08-20,none,100,9,21.602708333333332,25.05,2.275194057273302,18.79,NA
35,2018-08-20,none,300,9,24.089513888888888,28.35,2.5615476445832677,20.98,NA
36,2018-08-20,none,200,9,22.961944444444445,26.81,2.40026172167877,19.99,NA
37,2018-08-20,high,200,10,23.118958333333335,27.15,2.4873573245093294,20.03,NA
38,2018-08-20,high,300,10,24.222916666666666,28.48,2.5764527777710033,21.06,NA
39,2018-08-20,high,100,10,22.183055555555555,26.21,2.558387352033668,18.92,NA
40,2018-08-20,high,0,10,21.14784722222222,25.05,2.4124247626064914,18.1,NA
41,2018-08-20,none,0,11,20.572777777777777,24.11,2.165453309168322,17.84,NA
42,2018-08-20,none,100,11,21.83361111111111,25.65,2.395244008800327,18.87,NA
43,2018-08-20,none,300,11,24.38277777777778,28.78,2.6473325919441724,21.19,NA
44,2018-08-20,none,200,11,23.237152777777776,27.58,2.650409827973026,20.03,NA
45,2018-08-20,low,100,12,21.97277777777778,25.95,2.4479126099753126,18.92,NA
46,2018-08-20,low,200,12,23.018472222222222,27.32,2.5859930176500643,19.86,NA
47,2018-08-20,low,0,12,20.90590277777778,24.79,2.46022411088836,17.89,NA
48,2018-08-20,low,300,12,24.572708333333335,29.51,2.839177764049678,21.19,NA
1,2018-08-21,high,100,1,23.177222222222223,28.35,3.260620612007287,19.09,NA
2,2018-08-21,high,200,1,24.097361111111113,29.73,3.5027559551407923,19.69,NA
3,2018-08-21,high,0,1,22.02340277777778,26.12,2.678287252306286,18.57,NA
4,2018-08-21,high,300,1,25.001875,30.37,3.402951201438338,20.76,NA
5,2018-08-21,none,200,2,24.12361111111111,29.08,3.168546381132232,20.12,NA
6,2018-08-21,none,300,2,24.950555555555557,29.81,3.1992297538424794,20.93,NA
7,2018-08-21,none,100,2,23.166527777777777,27.8,3.0138967920864297,19.35,NA
8,2018-08-21,none,0,2,22.445416666666667,26.98,3.0051631269500856,18.53,NA
9,2018-08-21,low,0,3,22.208819444444444,26.6,2.829443716244501,18.49,NA
10,2018-08-21,low,100,3,23.300416666666667,28.14,3.096162722047826,19.35,NA
11,2018-08-21,low,300,3,25.09638888888889,31.57,3.172305775240453,21.1,NA
12,2018-08-21,low,200,3,24.087152777777778,30.2,2.9763430095944012,20.33,NA
13,2018-08-21,none,300,4,24.87638888888889,30.2,3.287946542006495,20.76,NA
14,2018-08-21,none,0,4,21.46986111111111,25.31,2.582246538069551,18.1,NA
15,2018-08-21,none,200,4,23.93125,28.87,3.1368131962187404,20.03,NA
16,2018-08-21,none,100,4,22.549027777777777,26.68,2.761310451906922,19.04,NA
17,2018-08-21,low,0,5,21.89375,25.87,2.630854011945139,18.49,NA
18,2018-08-21,low,100,5,22.79923611111111,26.94,2.8296744431738436,19.22,NA
19,2018-08-21,low,300,5,25.05465277777778,30.41,3.307379101637771,20.93,NA
20,2018-08-21,low,200,5,24.164375,29.38,3.3319130183556886,19.95,NA
21,2018-08-21,high,100,6,23.51263888888889,28.57,3.2651527312206023,19.3,NA
22,2018-08-21,high,200,6,24.61784722222222,29.77,3.2751760029991672,20.5,NA
23,2018-08-21,high,0,6,22.08,26.55,2.858622583854517,18.4,NA
24,2018-08-21,high,300,6,26.168194444444445,31.92,3.6252397370019755,21.58,NA
25,2018-08-21,low,200,7,24.56888888888889,29.94,3.4076120283594107,20.29,NA
26,2018-08-21,low,300,7,25.58965277777778,31.83,3.8185922447599028,20.85,NA
27,2018-08-21,low,100,7,23.776180555555555,29.08,3.4287109438391705,19.39,NA
28,2018-08-21,low,0,7,22.602083333333333,27.02,2.9662313626053343,18.74,NA
29,2018-08-21,high,100,8,22.563055555555557,26.98,2.7919252393906513,19.04,NA
30,2018-08-21,high,200,8,23.869722222222222,28.48,2.8815584226732143,20.29,NA
31,2018-08-21,high,0,8,21.493819444444444,25.01,2.404991021464647,18.32,NA
32,2018-08-21,high,300,8,25.313541666666666,30.28,3.1441488489360263,21.36,NA
33,2018-08-21,none,0,9,21.637847222222224,25.52,2.5631673378206408,18.36,NA
34,2018-08-21,none,100,9,22.83597222222222,26.98,2.7481236623483043,19.39,NA
35,2018-08-21,none,300,9,25.50173611111111,30.97,3.3601790515606464,21.36,NA
36,2018-08-21,none,200,9,24.31888888888889,28.95,2.9880477784047446,20.55,NA
37,2018-08-21,high,200,10,24.560694444444444,29.56,3.1561277179032485,20.63,NA
38,2018-08-21,high,300,10,25.601319444444446,31.01,3.2991039780644695,21.4,NA
39,2018-08-21,high,100,10,23.5675,28.31,3.155584792810261,19.52,NA
40,2018-08-21,high,0,10,22.366319444444443,26.68,2.857639435267664,18.66,NA
41,2018-08-21,none,0,11,21.589444444444446,25.31,2.4958367510318236,18.36,NA
42,2018-08-21,none,100,11,23.0575,27.54,2.848180746798484,19.47,NA
43,2018-08-21,none,300,11,25.764097222222222,31.44,3.4238612344427017,21.58,NA
44,2018-08-21,none,200,11,24.54951388888889,29.81,3.3205245035727007,20.37,NA
45,2018-08-21,low,100,12,23.330972222222222,27.97,2.9504775764768882,19.56,NA
46,2018-08-21,low,200,12,24.30090277777778,29.56,3.1767298383725064,20.37,NA
47,2018-08-21,low,0,12,22.22659722222222,26.77,2.920343442585062,18.53,NA
48,2018-08-21,low,300,12,25.84673611111111,31.96,3.5559578351943197,21.58,NA
1,2018-08-22,high,100,1,22.85125,25.78,1.8260273954546922,20.12,NA
2,2018-08-22,high,200,1,23.62902777777778,26.98,2.0640930616266235,20.59,NA
3,2018-08-22,high,0,1,21.796319444444446,24.15,1.483452666358305,19.47,NA
4,2018-08-22,high,300,1,24.583333333333332,27.84,2.0224104568420467,21.62,NA
5,2018-08-22,none,200,2,23.811666666666667,26.68,1.8322892555718149,21.06,NA
6,2018-08-22,none,300,2,24.68777777777778,27.67,1.906608839001137,21.88,NA
7,2018-08-22,none,100,2,22.894791666666666,25.57,1.6898230836971673,20.37,NA
8,2018-08-22,none,0,2,22.093263888888888,24.71,1.6493880322485157,19.56,NA
9,2018-08-22,low,0,3,21.849930555555556,24.32,1.5527023573526126,19.43,NA
10,2018-08-22,low,100,3,22.995694444444446,25.78,1.7456578108828174,20.33,NA
11,2018-08-22,low,300,3,25.968680555555554,31.66,2.903158696097092,21.96,NA
12,2018-08-22,low,200,3,24.96326388888889,29.94,2.6744770954471617,21.23,NA
13,2018-08-22,none,300,4,24.560208333333332,27.63,1.951277676723208,21.62,NA
14,2018-08-22,none,0,4,21.221458333333334,23.55,1.4632681922489643,18.96,NA
15,2018-08-22,none,200,4,23.6525,26.51,1.7987130208759075,20.93,NA
16,2018-08-22,none,100,4,22.343333333333334,24.84,1.5606686750514063,19.99,NA
17,2018-08-22,low,0,5,21.66861111111111,23.94,1.431434124192816,19.39,NA
18,2018-08-22,low,100,5,22.56625,25.05,1.603071298293556,20.16,NA
